TOWN,LON,LAT,MEDV,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
Boston South Boston,-71.02199999999999,42.1996,13.1,8.71675,0.0,18.1,0,0.693,6.471,98.8,1.7257,24,666,20.2,391.98,17.12
Boston South Boston,-71.02600000000001,42.1993,12.5,5.87205,0.0,18.1,0,0.693,6.405,96.0,1.6768,24,666,20.2,396.9,19.37
Boston South Boston,-71.025,42.2024,8.5,7.67202,0.0,18.1,0,0.693,5.747000000000001,98.9,1.6334,24,666,20.2,393.1,19.92
Boston South Boston,-71.023,42.208999999999996,5.0,38.3518,0.0,18.1,0,0.693,5.4529999999999985,100.0,1.4896,24,666,20.2,396.9,30.59
Boston South Boston,-71.033,42.2032,6.3,9.91655,0.0,18.1,0,0.693,5.852,77.8,1.5004,24,666,20.2,338.16,29.97
Boston South Boston,-71.0326,42.2011,5.6,25.0461,0.0,18.1,0,0.693,5.987,100.0,1.5888,24,666,20.2,396.9,26.77
Boston South Boston,-71.03,42.2015,7.2,14.2362,0.0,18.1,0,0.693,6.343,100.0,1.5741,24,666,20.2,396.9,20.32
Boston South Boston,-71.03,42.1988,12.1,9.59571,0.0,18.1,0,0.693,6.404,100.0,1.639,24,666,20.2,376.11,20.31
Boston South Boston,-71.0332,42.198,8.3,24.8017,0.0,18.1,0,0.693,5.349,96.0,1.7028,24,666,20.2,396.9,19.77
Boston South Boston,-71.0345,42.2001,8.5,41.5292,0.0,18.1,0,0.693,5.5310000000000015,85.4,1.6074,24,666,20.2,329.46,27.38
Boston South Boston,-71.032,42.2057,5.0,67.9208,0.0,18.1,0,0.693,5.683,100.0,1.4254,24,666,20.2,384.97,22.98
Boston Downtown,-71.039,42.2198,11.9,20.7162,0.0,18.1,0,0.659,4.138,100.0,1.1781,24,666,20.2,370.22,23.34
Boston Downtown,-71.0427,42.208999999999996,27.9,11.9511,0.0,18.1,0,0.659,5.608,100.0,1.2852,24,666,20.2,332.09,12.13
Boston Downtown,-71.0437,42.205,17.2,7.40389,0.0,18.1,0,0.597,5.617000000000001,97.9,1.4547,24,666,20.2,314.64,26.4
Boston Downtown,-71.0455,42.206,27.5,14.4383,0.0,18.1,0,0.597,6.852,100.0,1.4655,24,666,20.2,179.36,19.78
Boston Downtown,-71.0462,42.2075,15.0,51.1358,0.0,18.1,0,0.597,5.7570000000000014,100.0,1.413,24,666,20.2,2.6,10.11
Boston Downtown,-71.0487,42.2048,17.2,14.0507,0.0,18.1,0,0.597,6.657,100.0,1.5275,24,666,20.2,35.05,21.22
Boston Downtown,-71.047,42.203,17.9,18.811,0.0,18.1,0,0.597,4.628,100.0,1.5539,24,666,20.2,28.79,34.37
Boston Downtown,-71.0451,42.2015,16.3,28.6558,0.0,18.1,0,0.597,5.155,100.0,1.5894,24,666,20.2,210.97,20.08
Boston Roxbury,-71.042,42.1985,7.0,45.7461,0.0,18.1,0,0.693,4.519,100.0,1.6582,24,666,20.2,88.27,36.98
Boston Roxbury,-71.0455,42.1953,7.2,18.0846,0.0,18.1,0,0.679,6.434,100.0,1.8347,24,666,20.2,27.25,29.05
Boston Roxbury,-71.0477,42.1965,7.5,10.8342,0.0,18.1,0,0.679,6.782,90.8,1.8195,24,666,20.2,21.57,25.79
Boston Roxbury,-71.0498,42.2007,10.4,25.9406,0.0,18.1,0,0.679,5.3039999999999985,89.1,1.6475,24,666,20.2,127.36,26.64
Boston Roxbury,-71.0525,42.1989,8.8,73.5341,0.0,18.1,0,0.679,5.957000000000002,100.0,1.8026,24,666,20.2,16.45,20.62
Boston Roxbury,-71.0586,42.1999,8.4,11.8123,0.0,18.1,0,0.718,6.824,76.5,1.794,24,666,20.2,48.45,22.74
Boston Roxbury,-71.0618,42.199,16.7,11.0874,0.0,18.1,0,0.718,6.4110000000000005,100.0,1.8589,24,666,20.2,318.75,15.02
Boston Roxbury,-71.065,42.2018,14.2,7.022589999999999,0.0,18.1,0,0.718,6.006,95.3,1.8746,24,666,20.2,319.98,15.7
Boston Roxbury,-71.0665,42.196999999999996,20.8,12.0482,0.0,18.1,0,0.614,5.648,87.6,1.9512,24,666,20.2,291.55,14.1
Boston Roxbury,-71.0619,42.1948,13.4,7.05042,0.0,18.1,0,0.614,6.103,85.1,2.0218,24,666,20.2,2.52,23.29
Boston Roxbury,-71.059,42.192,11.7,8.792119999999999,0.0,18.1,0,0.584,5.565,70.6,2.0635,24,666,20.2,3.65,17.16
Boston Roxbury,-71.0577,42.1967,8.3,15.8603,0.0,18.1,0,0.679,5.896,95.4,1.9096,24,666,20.2,7.68,24.39
Boston Roxbury,-71.0558,42.1937,10.2,12.2472,0.0,18.1,0,0.584,5.8370000000000015,59.7,1.9976,24,666,20.2,24.65,15.69
Boston Roxbury,-71.0542,42.1961,10.9,37.6619,0.0,18.1,0,0.679,6.202000000000001,78.7,1.8629,24,666,20.2,18.82,14.52
Boston Roxbury,-71.0521,42.193999999999996,11.0,7.36711,0.0,18.1,0,0.679,6.193,78.1,1.9356,24,666,20.2,96.73,21.52
Boston Roxbury,-71.0485,42.192,9.5,9.33889,0.0,18.1,0,0.679,6.38,95.6,1.9682,24,666,20.2,60.72,24.08
Boston Roxbury,-71.0547,42.18899999999999,14.5,8.49213,0.0,18.1,0,0.584,6.348,86.1,2.0527,24,666,20.2,83.45,17.64
Boston Roxbury,-71.0505,42.188,14.1,10.0623,0.0,18.1,0,0.584,6.832999999999998,94.3,2.0882,24,666,20.2,81.33,19.69
Boston Roxbury,-71.05199999999999,42.1854,16.1,6.44405,0.0,18.1,0,0.584,6.425,74.8,2.2004,24,666,20.2,97.95,12.03
Boston Savin Hill,-71.0495,42.1815,14.3,5.58107,0.0,18.1,0,0.713,6.436,87.9,2.3158,24,666,20.2,100.19,16.22
Boston Savin Hill,-71.0475,42.1842,11.7,13.9134,0.0,18.1,0,0.713,6.207999999999998,95.0,2.2222,24,666,20.2,100.63,15.17
Boston Savin Hill,-71.046,42.1867,13.4,11.1604,0.0,18.1,0,0.74,6.629,94.6,2.1247,24,666,20.2,109.85,23.27
Boston Savin Hill,-71.0455,42.1893,9.6,14.4208,0.0,18.1,0,0.74,6.461,93.3,2.0026,24,666,20.2,27.49,18.05
Boston Savin Hill,-71.0445,42.1917,8.2,15.1772,0.0,18.1,0,0.74,6.152,100.0,1.9142,24,666,20.2,9.32,26.45
Boston Savin Hill,-71.0445,42.1938,8.4,13.6781,0.0,18.1,0,0.74,5.935,87.9,1.8206,24,666,20.2,68.95,34.02
Boston Savin Hill,-71.03699999999999,42.193999999999996,12.8,9.39063,0.0,18.1,0,0.74,5.627000000000002,93.9,1.8172,24,666,20.2,396.9,22.88
Boston Savin Hill,-71.0321,42.1925,10.5,22.0511,0.0,18.1,0,0.74,5.818,92.4,1.8662,24,666,20.2,391.45,22.11
Boston Savin Hill,-71.0345,42.185,17.1,9.72418,0.0,18.1,0,0.74,6.4060000000000015,97.2,2.0651,24,666,20.2,385.96,19.52
Boston Savin Hill,-71.03399999999999,42.18899999999999,14.8,5.66637,0.0,18.1,0,0.74,6.2189999999999985,100.0,2.0048,24,666,20.2,395.69,16.59
Boston Savin Hill,-71.0378,42.1892,15.4,9.96654,0.0,18.1,0,0.74,6.485,100.0,1.9784,24,666,20.2,386.73,18.85
Boston Savin Hill,-71.0405,42.192,10.8,12.8023,0.0,18.1,0,0.74,5.854,96.6,1.8956,24,666,20.2,240.52,23.79
Boston Savin Hill,-71.0425,42.18899999999999,11.8,10.6718,0.0,18.1,0,0.74,6.459,94.8,1.9879,24,666,20.2,43.06,23.98
Boston Savin Hill,-71.039,42.1868,14.9,6.2880699999999985,0.0,18.1,0,0.74,6.341,96.4,2.072,24,666,20.2,318.01,17.79
Boston Savin Hill,-71.03699999999999,42.184,12.6,9.92485,0.0,18.1,0,0.74,6.251,96.6,2.198,24,666,20.2,388.52,16.44
Boston Savin Hill,-71.04,42.181999999999995,14.1,9.32909,0.0,18.1,0,0.713,6.185,98.7,2.2616,24,666,20.2,396.9,18.13
Boston Savin Hill,-71.0428,42.1845,13.0,7.52601,0.0,18.1,0,0.713,6.417000000000002,98.3,2.185,24,666,20.2,304.21,19.31
Boston Savin Hill,-71.046,42.181000000000004,13.4,6.71772,0.0,18.1,0,0.713,6.749,92.6,2.3236,24,666,20.2,0.32,17.44
Boston Savin Hill,-71.041,42.1795,15.2,5.44114,0.0,18.1,0,0.713,6.655,98.2,2.3552,24,666,20.2,355.29,17.73
Boston Savin Hill,-71.03399999999999,42.178999999999995,16.1,5.09017,0.0,18.1,0,0.713,6.2970000000000015,91.8,2.3682,24,666,20.2,385.09,17.27
Boston Savin Hill,-71.04,42.177,17.8,8.24809,0.0,18.1,0,0.713,7.393,99.3,2.4527,24,666,20.2,375.87,16.74
Boston Savin Hill,-71.0455,42.1768,14.4,9.51363,0.0,18.1,0,0.713,6.728,94.1,2.4961,24,666,20.2,6.68,18.71
Boston Savin Hill,-71.051,42.178000000000004,14.1,4.75237,0.0,18.1,0,0.713,6.525,86.5,2.4358,24,666,20.2,50.92,18.13
Boston Dorchester,-71.0517,42.1735,12.7,4.668830000000002,0.0,18.1,0,0.713,5.976,87.9,2.5806,24,666,20.2,10.48,19.01
Boston Dorchester,-71.0515,42.17,13.5,8.20058,0.0,18.1,0,0.713,5.936,80.3,2.7792,24,666,20.2,3.5,16.94
Boston Dorchester,-71.0475,42.169,14.9,7.75223,0.0,18.1,0,0.713,6.301,83.7,2.7831,24,666,20.2,272.21,16.23
Boston Dorchester,-71.043,42.169,20.0,6.80117,0.0,18.1,0,0.713,6.081,84.4,2.7175,24,666,20.2,396.9,14.7
Boston Dorchester,-71.043,42.1728,16.4,4.812130000000002,0.0,18.1,0,0.713,6.7010000000000005,90.0,2.5975,24,666,20.2,255.23,16.42
Boston Dorchester,-71.035,42.1745,17.7,3.69311,0.0,18.1,0,0.713,6.376,88.4,2.5671,24,666,20.2,391.43,14.65
Boston Dorchester,-71.031,42.1695,19.5,6.65492,0.0,18.1,0,0.713,6.317,83.0,2.7344,24,666,20.2,396.9,13.99
Boston Dorchester,-71.0358,42.1675,20.2,5.82115,0.0,18.1,0,0.713,6.513,89.9,2.8016,24,666,20.2,393.82,10.29
Boston Dorchester,-71.045,42.163999999999994,21.4,7.83932,0.0,18.1,0,0.655,6.209,65.4,2.9634,24,666,20.2,396.9,13.22
Boston Dorchester,-71.055,42.165,19.9,3.1636,0.0,18.1,0,0.655,5.759,48.2,3.0665,24,666,20.2,334.4,14.13
Boston Dorchester,-71.055,42.1685,19.0,3.77498,0.0,18.1,0,0.655,5.952000000000001,84.7,2.8715,24,666,20.2,22.01,17.15
Boston Mattapan,-71.066,42.178000000000004,19.1,4.4222800000000015,0.0,18.1,0,0.584,6.002999999999999,94.5,2.5403,24,666,20.2,331.29,21.32
Boston Mattapan,-71.07,42.168,19.1,15.5757,0.0,18.1,0,0.58,5.926,71.0,2.9084,24,666,20.2,368.74,18.13
Boston Mattapan,-71.069,42.1725,20.1,13.0751,0.0,18.1,0,0.58,5.712999999999999,56.7,2.8237,24,666,20.2,396.9,14.76
Boston Mattapan,-71.074,42.168,19.9,4.34879,0.0,18.1,0,0.58,6.167000000000002,84.0,3.0334,24,666,20.2,396.9,16.29
Boston Mattapan,-71.0825,42.1698,19.6,4.03841,0.0,18.1,0,0.532,6.229,90.7,3.0993,24,666,20.2,395.33,12.87
Boston Mattapan,-71.0833,42.175,23.2,3.56868,0.0,18.1,0,0.58,6.437,75.0,2.8965,24,666,20.2,393.37,14.36
Boston Forest Hills,-71.0732,42.184,29.8,4.64689,0.0,18.1,0,0.614,6.98,67.6,2.5329,24,666,20.2,374.68,11.66
Boston Forest Hills,-71.055,42.183,13.8,8.05579,0.0,18.1,0,0.584,5.4270000000000005,95.4,2.4298,24,666,20.2,352.58,18.14
Boston Forest Hills,-71.0511,42.1879,13.3,6.39312,0.0,18.1,0,0.584,6.162000000000001,97.4,2.206,24,666,20.2,302.76,24.1
Boston Forest Hills,-71.0565,42.188,16.7,4.87141,0.0,18.1,0,0.614,6.484,93.6,2.3053,24,666,20.2,396.21,18.68
Boston Forest Hills,-71.0528,42.192,12.0,15.0234,0.0,18.1,0,0.614,5.3039999999999985,97.3,2.1007,24,666,20.2,349.48,24.91
Boston Forest Hills,-71.0558,42.1913,14.6,10.232999999999999,0.0,18.1,0,0.614,6.185,96.7,2.1705,24,666,20.2,379.7,18.03
Boston Forest Hills,-71.067,42.1945,21.4,14.3337,0.0,18.1,0,0.614,6.229,88.0,1.9512,24,666,20.2,383.32,13.11
Boston West Roxbury,-71.1008,42.174,23.0,5.82401,0.0,18.1,0,0.532,6.242000000000001,64.7,3.4242,24,666,20.2,396.9,10.74
Boston West Roxbury,-71.095,42.173,23.7,5.7081800000000005,0.0,18.1,0,0.532,6.75,74.9,3.3317,24,666,20.2,393.07,7.74
Boston West Roxbury,-71.09,42.1665,25.0,5.73116,0.0,18.1,0,0.532,7.061,77.0,3.4106,24,666,20.2,395.28,7.01
Boston West Roxbury,-71.0975,42.1608,21.8,2.81838,0.0,18.1,0,0.532,5.7620000000000005,40.3,4.0983,24,666,20.2,392.92,10.42
Boston Hyde Park,-71.0804,42.153999999999996,20.6,2.37857,0.0,18.1,0,0.583,5.871,41.9,3.7239999999999998,24,666,20.2,370.73,13.34
Boston Hyde Park,-71.075,42.1455,21.2,3.67367,0.0,18.1,0,0.583,6.312,51.9,3.9917,24,666,20.2,388.62,10.58
Boston Hyde Park,-71.0715,42.155,19.1,5.69175,0.0,18.1,0,0.583,6.114,79.8,3.5459,24,666,20.2,392.68,14.98
Boston Hyde Park,-71.065,42.161,20.6,4.83567,0.0,18.1,0,0.583,5.905,53.2,3.1523,24,666,20.2,388.22,11.45
Chelsea,-71.0189,42.2344,15.2,0.15086,0.0,27.74,0,0.609,5.454,92.7,1.8209,4,711,20.1,395.09,18.06
Chelsea,-71.0228,42.2335,7.0,0.18337,0.0,27.74,0,0.609,5.414,98.3,1.7554,4,711,20.1,344.05,23.97
Chelsea,-71.0245,42.2368,8.1,0.20746,0.0,27.74,0,0.609,5.093,98.0,1.8226,4,711,20.1,318.43,29.68
Chelsea,-71.016,42.2382,13.6,0.10574,0.0,27.74,0,0.609,5.983,98.8,1.8681,4,711,20.1,390.11,18.07
Chelsea,-71.0297,42.2447,20.1,0.11132,0.0,27.74,0,0.609,5.983,83.5,2.1099,4,711,20.1,396.9,13.35
Revere,-71.0125,42.2462,21.8,0.17331,0.0,9.69,0,0.585,5.707000000000002,54.0,2.3817,6,391,19.2,396.9,12.01
Revere,-71.0125,42.25,24.5,0.27957,0.0,9.69,0,0.585,5.926,42.6,2.3817,6,391,19.2,396.9,13.59
Revere,-71.0105,42.2547,23.1,0.17899,0.0,9.69,0,0.585,5.67,28.8,2.7986,6,391,19.2,393.29,17.6
Revere,-71.001,42.2525,19.7,0.2896,0.0,9.69,0,0.585,5.39,72.9,2.7986,6,391,19.2,396.9,21.14
Revere,-70.9947,42.2496,18.3,0.26838,0.0,9.69,0,0.585,5.794,70.6,2.8927,6,391,19.2,396.9,14.1
Revere,-71.005,42.2455,21.2,0.23912,0.0,9.69,0,0.585,6.019,65.3,2.4091,6,391,19.2,396.9,12.92
Revere,-70.9985,42.243,17.5,0.17783,0.0,9.69,0,0.585,5.569,73.5,2.3999,6,391,19.2,395.77,15.1
Revere,-70.992,42.238,16.8,0.22438,0.0,9.69,0,0.585,6.027,79.7,2.4982,6,391,19.2,396.9,14.33
Winthrop,-70.986,42.2312,22.4,0.06262999999999999,0.0,11.93,0,0.573,6.593,69.1,2.4786,1,273,21.0,391.99,9.67
Winthrop,-70.991,42.2275,20.6,0.04527,0.0,11.93,0,0.573,6.12,76.7,2.2875,1,273,21.0,396.9,9.08
Winthrop,-70.9948,42.226000000000006,23.9,0.06076,0.0,11.93,0,0.573,6.976,91.0,2.1675,1,273,21.0,396.9,5.64
Winthrop,-70.9875,42.224,22.0,0.10959,0.0,11.93,0,0.573,6.794,89.3,2.3889,1,273,21.0,393.45,6.48
Winthrop,-70.9825,42.221000000000004,19.0,0.04741,0.0,11.93,0,0.573,6.03,80.8,2.505,1,273,21.0,396.9,7.88
